texto,insulto,amenaza,rumores_difamatorios,comentarios_humillantes,lenguaje_discriminatorio,acoso_sexual,manipulacion_emocional,lenguaje_vulgar,acoso_general,redes_sociales,suicidio_autolesion
nunca sufrí bullying niña chica secundaria creó página anónima instagram publicar selfies chicas señalar defectos dijo convirtió literalmente nunca notado mayor inseguridad día hoy,False,False,False,False,False,False,False,False,False,False,False
muchas madres negras acosadoras escuela secundaria crecieron acosando propias hijas pasemos alto,False,False,False,False,False,False,False,False,False,False,False
chica blanca años clase español hizo bullying hoy si última vez tomé español sido escuela secundaria si dijera siento recuerdo palabras,False,False,False,False,False,False,False,False,False,False,False
nunca entendí realmente cómo padres podían dejar hijos escuela pública si guardería involucrarse si supieran realmente sucede escuela pública pondrían cámaras filmando hijos abuso infantil acoso escolar pedófilos alarmantes,False,False,False,False,False,True,False,False,False,False,False
mentalidad myvsbutch misma acosadores escuela usarían mejores formas llamar atención butch tonterías lugar empoderarte menospreciando demás mentalidad va transmitir inconscientemente personas,False,False,False,False,False,False,False,False,False,False,False
ay genial volver escuela secundaria excepto chica llamada jenny madden acosó perra haría cualquier cosa volver atrás tiempo joderla intención violarla ja ja así si pillo fiesta,False,False,False,False,False,True,False,False,False,False,False
querido luca acosadores solo celos tal vez personalidad inteligencia apariencia popularidad gustaría tener dejes niños desagradables superen si paran haz escuela solucione,False,False,False,True,False,False,False,False,False,False,False
angela declaró entrevista niña solía sufrir acoso escolar tener promedio alto notas llevó querer suicidarse baño casa reproductor cd mano auriculares reproducían música oídos,False,False,False,False,False,True,False,False,False,False,True
nadie diciendo personas delgadas pasen humillaciones especialmente personas anorexia simplemente personas delgadas general experiencias personales tal humillación miembros familia acosadores escolares etc ser pequeño sigue siendo tipo cuerpo socialmente aceptable,False,False,False,False,True,False,False,False,False,False,False
madre brutalmente atacada adolescentes afuera escuela secundaria california enfrentamiento hija acosada httpswwwnewsbreakappcomnnnwosapdpcxampsi,False,False,False,False,False,False,False,False,False,False,False
modos secundaria haría bullying ahora jajaja p uwu owo,False,False,False,False,False,False,False,False,False,False,False
si matones escuela secundaria dado armas entrenamiento autoridad hacer quisieran población general pesadilla,False,False,False,False,False,False,False,False,False,False,False
trabajado siguen trabajando producción relacionada star trek visto seguro hicieron gran trabajo quiero dejen hacerlo matón secundaria opone intereses,False,False,False,False,False,False,False,False,True,False,False
newbyandrew sickpicsever amigo maldito twitter maldita biblioteca escuela juegos crece par pelotas,False,False,False,False,False,False,False,True,False,False,False
escuela secundaria realidad enojo chicas pareja gustaban gustaba chica así acosaban,False,False,False,False,False,False,False,False,False,False,False
déjame explique regla vea si parece correcta básicamente tipos policías cuales imbéciles voy ampliar tipo acosador escuela secundaria probablemente deportista alcanzó punto máximo escuela secundaria unió policía tener poder personas imbécil,True,False,False,False,False,False,False,False,False,False,False
segundo grado matón escuela empujó columpio novia golpeó,False,False,False,False,False,False,False,False,True,False,False
insultos similares matón patio colegio madurez respuesta muestra cuán infantilmente comportó yoho momento cobarde falta disculpa,False,False,False,False,False,False,False,False,True,False,False
acosadora patio recreo escuela burlando director niña patio recreo calle pública autoridad aquí policía punto experimentar castigo adultos leyyorden disturbiosnoprotestas backtheblue,False,False,False,False,False,False,False,False,True,False,False
forma harry parece matones escuela secundaria,False,False,False,False,False,False,False,False,False,False,False
alguien dice siempre chicas hacían bullying escuela secundaria hablan difundir positividad amar jesús,False,False,False,False,False,False,False,False,False,False,False
tulane lsu espero permitan dos matones representen escuelas atacar chica salud mental dinero apariencia triste si así tratan chicas redes sociales imagínense harán campus,False,False,True,False,False,False,False,False,True,False,False
baja dedo si acosaban secundaria madre finalmente cansó rastreó dirección ip enviaba mensajes odio anónimos resultó ser madre chicas equipo animadoras tiempo,False,False,False,False,False,False,False,False,False,False,False
ion siquiera sabe negros meten matones escuela,False,False,False,False,True,False,False,False,False,False,False
años escuela escuelas diferentes lugares trabajo educación fandom veces deseado terminar accidente automovilístico último trabajo poder volver casa suerte ahora propio jefe así ahora solo perros intimidan,False,False,False,False,False,False,False,False,False,False,False
próxima vez veo chica secundaria hablar cómo intimidaban escuela secundaria digo defensa seres humanos realmente sufrieron acoso mitad personas acosadores siento remordimientos,False,False,False,False,False,True,False,False,False,False,False
hijo objeto burlas escuela diversas razones principalmente parte acosadores solo intentaban llegar aprendizaje distancia ideal aprende mejor menos molesto todavía procesando experiencias escuela miedo volver,False,False,False,False,False,False,False,False,True,False,False
locura mundo lleva crocs tendencia escuela secundaria ustedes matones acosan,False,False,False,False,False,False,False,False,False,False,False
desearía nuevo escuela secundaria poder cortarles garganta chicas acosaban,False,False,False,False,False,False,False,False,False,False,False
escuela,False,False,False,False,False,False,False,False,False,False,False
genial imprimí escuela libre acceso,False,False,False,False,False,False,False,False,False,False,False
dios puedo siquiera empezar imaginar cómo pobre niño ser acosado constantemente corazón padres rezo mantenga salvo dios bendiga familia demás niños sufren acoso detener acosadores haciendo escuelas,False,False,False,False,False,True,False,False,False,False,False
misma razón devolviste acosador dinero almuerzo escuela,False,False,False,False,False,False,False,False,False,False,False
bromeando chico merece cada centavo recibió cnn matones trabajan allí deben aprender lección descaradas mentiras joven estudiante secundaria washington post cnn sabrían información veraz aunque golpearan cabeza,False,False,False,False,False,False,False,False,False,False,False
bonglez algún día gustaría familia adinerada pudiera demandar escuela privada escuelas peores acosadoras tampoco volvería poner hijo escuela radio,False,False,False,False,False,False,False,False,False,False,False
matón escuela secundaria saludó feliz cumpleaños siento solo quiero enviarle pulgar hacia abajo jajaja,False,False,False,False,False,False,False,False,True,False,False
perras si chica secundaria intimidaba luego convertimos madres mismo tiempo así ahora cree podemos ser amigas vete jajaja,False,False,False,False,False,True,False,False,False,False,False
madre noviapareja toda vida escuela secundaria acosaban piedad dejar escuela situación puso mal nunca olvidaré momento descubrí chica comenzado correr rumor relaciones sexuales madre gente realidad,False,False,False,False,False,False,False,False,False,False,False
chicas hacían bullying secundaria ahora alejamos homosexual declarado,False,False,False,False,True,False,False,False,False,False,False
trump dijo lanzaría primer lanzamiento yankee stadium invitaron llorando parecer métricas tendencias twitter intimidan si escuela secundaria,False,False,False,False,False,False,False,False,False,False,False
ah chica temían escuela enfrentaba matones temían si puede defender opresores vivir necesitan voz siempre sido hablo pueden,False,False,False,False,False,False,False,False,False,False,False
joven recuerdo vívidamente acosaban tener pechos chicas usaban pecho plano respuesta ahora lucha diaria asegurarme usar camisetas suficientemente altas siempre tratar parecer tan exagerada jajaja oh tiempos cambiado,False,False,True,False,False,False,False,False,False,False,False
importa si sucedió escuela secundaria preparatoria chicas acosaba ahora quieres amigas mamás puedo,False,False,False,False,False,False,False,False,False,False,False
escuela secundaria niñas autistas suelen ser intimidadas propios amigoscompañeros niña armará escándalo escuela máscara cae menudo padres denuncian ethos escuela neurodiversidad discapacidades necesita abordarse reducir ideal estudiante perfecto,False,False,False,False,False,False,False,False,False,False,False
ustedes creen bien intimidar gente gustarle cosas convencionales volviendo molesto basta suenan chicas malas películas secundaria,False,False,False,False,False,False,False,False,True,False,False
todas chicas acosaban escuela secundaria ahora reprobando escuela enfermería vendiendo champú mala calidad esquema piramidal,False,False,False,False,False,False,False,False,False,False,False
fax amigo extraño viejo fredo recuerdo días podía volver casa después escuela entrar directamente youtube verlo vuelos dinero efectivo ahora ido hollywood aceptaré hecho equivocado preferiría intimidar agente hablar situación,False,False,False,False,False,False,False,False,True,False,False
acabo encontrarme chica acosaba facebook escuela secundaria puedo decir karma perra,False,False,False,False,False,True,False,False,False,False,False
trump cancela abruptamente convención republicana aumentan casos coronavirus dice momento adecuado luego presiona gobierno cdc diga momento adecuado abrir escuelas si seguro donnie tampoco barron,False,False,False,False,False,False,False,False,False,False,False
resumen deberíamos permitir chicas acosaron escuela secundaria vayan escuela enfermería,False,False,False,False,False,False,False,False,True,False,False
gianina chica hermosa pregunto niños malvados acosaban apariencia escuela secundaria,False,False,False,False,False,False,False,False,False,False,False
cómo resistí acosadores escuela graduado aaua silla ruedas,False,False,False,False,False,False,False,False,False,False,False
theyestribe momentos cordura ira traición ineptitud causados manipuladores acosadores escuelas públicas borisjohnson dominiccummings ccplied impiden golpear gente momento,False,False,False,False,False,False,False,False,False,False,False
jim jordan parece enojado arrogancia descarada intento disfrazar ineptitud actúa matón secundaria,False,False,False,False,False,False,False,False,True,False,False
razón liberal fracasado sarcástico serio alguna vez ustedes crecen simplemente pasan toda vida sonando matones patio escuela años,True,False,False,False,False,False,False,False,False,False,False
tal vez persona impaciente película demasiado larga embargo desarrollo personajes sólido película trata acosador secundaria busca redimirse errores pasados trata buscar perdón aprender perdonarse mismo,False,False,True,False,False,False,False,False,False,False,False
matones malditos matones secundaria httpstwittercommiaanjistatusvideo,False,False,False,False,False,False,False,False,False,False,False
cien ciento chicas intimidaron facebook escuela secundaria quedan súper embarazadas súper divorciadas jóvenes teoría karma extraña mejor existe,False,False,False,False,False,False,False,False,True,False,False
plan romper huevos hacer lugar bebés van fecunda pokemones obliga tener embarazos normales así fértil,False,False,False,False,False,False,False,False,False,False,False
vacaciones llegado conclusión ahora sexy todas chicas hacían bullying secundaria,False,False,False,False,False,False,False,False,False,False,False
triste madre rebecca black educarla casa debido acoso escolar debería darle vergüenza niños adultos meterse niña,False,False,False,False,False,True,False,False,False,False,False
chica hacía bullying secundaria ahora hijos feos perra karma,True,False,False,False,False,True,False,False,False,False,False
cdcgov demonios pensando reapertura escuelas dejen presidente matón idiota asuste hagan arrepentirán niños estadounidenses futuro maestros padres abuelos peligro perdiendo confianza,True,False,False,False,False,False,False,False,True,False,False
giro retorcido acontecimientos chicas acosaban escuela secundaria ruegan esquema piramidal siento puedo encontrar valor ganes dinero costa haga ejercicio noquierotupalitofizzy,False,False,False,False,False,False,False,False,False,False,False
camila cabello parece tipo chica intimidado escuela secundaria,False,False,False,False,False,False,False,False,False,False,False
ve hermosa corazón amable único puedo decir intimidaban niña tímida sobrepeso mantén cabeza alto dulzura absolutamente hermosa celosos espero dejen hacerlo pronto,False,False,False,False,False,False,False,False,False,False,False
energía jajaja intención tener hijos misma razón nota chicas nunca preocuparse ser intimidadas escuela secundaria tipo chicas sabes si tocas enfrentarás,False,False,False,False,False,False,False,False,False,False,False
chala chica dice quiere estudiar enfermería súper cariñosa empática historia secundaria entera solo ser racista tieflings específicamente intimidó escuela secundaria lloraste,False,False,False,False,False,False,False,False,False,False,False
taylor desagradable siquiera sé detrás pista juzgar publicación extremadamente racista c ejemplos comportamiento pasado bastante seguro acosaba racialmente niñas negras escuela secundaria,False,False,False,True,False,False,False,False,False,False,False
mantengan armas manos niños bien tener armas escuela vayan escuela pandemia acosarán televisión medios comunicación línea manera partido republicano,False,False,False,False,False,False,False,False,True,False,False
recuerdo dos chicas acosaban escuela secundaria defendí primera vez dijeron respetaba mujeres castigar,False,False,False,False,False,False,False,False,False,False,False
fakebook puede nunca vuelva esforcé salvarles vida interesados chismes mentiras insignificantes dirigidas familia allí tóxicos memphis escuela acosadores todas partes diré verdad aquí besos abrazos,False,False,False,False,False,False,False,False,False,True,False
fines mocosos nunca justifican medios cualquier poder opresor esforzará castigar víctimas ser víctimas mientras reclama ser víctimas típico acosador escolar,False,False,False,False,False,False,False,False,False,False,False
injusto gritó matón patio escuela simplemente cansados tontos aduladores sacado cómodos trabajos vez biden,True,False,False,False,False,False,False,False,True,False,False
bueno época bastante extraña escuela secundaria sé nostalgia época bastante común ahora realmente gustaba época vida tímido nerd casi amigos sufría acoso escolar hace falta añadir recibía ninguna atención chicas,False,False,False,False,False,True,False,False,False,False,False
forma legítimamente dejar escuela pública mediados séptimo grado acoso volvió demasiado grave ahora mismos acosadores tratando convertirse estética acosaron primer lugar,False,False,True,False,False,True,False,False,True,False,False
lugar episodio thebachelor mujeres cuentan hagamos episodio todas chicas sydney claramente sufrió bullying escuela secundaria digan hicieron,False,False,False,False,False,False,False,False,False,False,False
mismas chicas hicieron bully escuela secundaria preparatoria siempre hablaban ser amable gente tener buen corazón si bien perra,False,False,False,False,False,True,False,False,False,False,False
vaya chicas deberían haber sufrido bullying secundaria realmente creen especial jajaja,False,False,False,False,True,False,False,False,False,False,False
educación debe cambiar niñita diga así demuestra muchas posibilidades sufrido acoso piel belleza niños necesitan sistema educativo superior profesores evaluados adecuadamente conseguir trabajo,False,False,False,False,False,True,False,False,False,False,False
cambié escuela tercer grado debido acoso escolar principio sufrí acoso escolar escuela secundaria grado implacable chicos jugaban hockey principales perpetradores junto chicas acosaban infierno puro infierno,False,False,False,False,False,True,False,False,False,False,False
días enseñanza escuela dominical jimmy carter pueden haber terminado,False,False,False,False,False,False,False,False,False,False,False
si padres pusieron anticonceptivos escuela secundaria vieron zorra temprano kom bully,False,False,True,False,False,True,False,False,False,False,False
sam wu gato asustadizo aunque viaje museo espacio sale terriblemente mal sam comienza misión demostrarle acosador escuela amigos aventurero espacial intrépido summerreadingchallenge,False,False,False,False,False,False,False,False,False,False,False
deportistas chicas guapas montón acosan niños escuela secundaria dura papá preguntaste hija si alguna vez acosaba nerds padre nerd,False,False,False,False,False,False,False,False,False,False,False
hizo pensar acosadores hacían escuela antiguos compañeros trabajo veces da da amor puede simplemente devuelven pasé tiempo preguntándome pasaba todavía hago trato ser hacer mejor puedo,False,False,False,False,False,False,False,False,False,False,False
taranaburke creo rebeldes blancos bernie sepan quién tratando van intimidar sientas culpable automáticamente siguen viviendo mentira solo escuchan acusaciones chicas blancas aun así deben ser alto perfil,False,False,True,False,False,False,False,False,True,False,False
empresas girlboss recuerdan chica heterosexual liberal acosaba escuela secundaria,False,False,False,False,False,False,False,False,False,False,False
hablamos chicas escuela secundaria piden unas esquema piramidal pasa chicas intimidaron invitaron darle gusta página fotografía recibo día,False,False,False,False,False,False,False,False,True,False,False
abc chica sufrió bullying secundaria ahora parece cool curioso cómo terminan cosas chica uñas tacones abc,False,False,False,False,False,False,False,False,False,False,False
recuerdo acosaban escuela secundaria años chica inventó rumor veía porno gay todavía pienso tipo cosa rara empezar,False,False,False,False,False,True,False,False,False,False,False
forma acosador escuela secundaria amenazó golpearme si abrazaba ex novia literalmente rezando lado,False,False,False,False,False,False,False,False,False,False,False
espera chica intimidaba secundaria ahora enfermera,False,False,False,False,False,False,False,False,False,False,False
voy mostrarte hechos pruebas años voy sentarme hacer video capturas pantalla exponiendo bullies bullies bullies escuela secundaria,False,False,False,False,False,False,False,False,False,False,False
niña región mankhurd mumbai acosada residentes musulmanes alzar voz azaan escuchaba volumen mezquita barrio zona,False,False,False,False,False,False,False,False,False,False,False
personas escriben comentarios malos amigos creo creo fingiendo podrías raro ser amigo alguien gusta bloquéame actúa matón escuela secundaria,False,False,False,False,False,False,False,False,True,False,False
jaja hace tiempo alguien publicó twitter interesaba ver fotos vacaciones acosador escuela secundaria,False,False,False,False,False,False,False,False,False,False,False
dejes trolls tóxicos afecten hombre razón muestran sufrieron acoso escuela secundaria así crean cuentas falsas trollear gente si confías chica entonces quién importa hombre asunto nadie relación,False,False,True,False,False,True,False,False,False,True,False
cómo puede gente ayudarlo escuelas dinero abogado portland tom booth sw casi representó lesbianas acosadoras portland hicieron vida imposible mujer cristiana pelirroja blanca curvas pertenecía clase protegida extraño trabajo,False,False,False,False,False,False,False,False,False,False,False
genial ahora chicas hagan cortes cejas hice secundaria acosaban,False,False,False,False,False,False,False,False,False,False,False
chica hacía bullying cibernético secundaria simplemente seguía ig adiós,False,False,False,False,False,False,False,False,False,False,False
verdad quieren saber desarrollo personajes acercando chica intimidaba descanso escuela secundaria conocida perra literalmente pueblo cambiado realidad súper genial ah enamorado,False,False,False,False,False,True,False,False,False,False,False
chicas malas acosaban secundaria reproducen realmente asusta,False,False,False,False,False,False,False,False,False,False,False
acosaban escuela primaria tener amigos gracias autismo gorda tener acné años aproximadamente luego comienzo secundaria acosaban chica pensaba lesbiana además gustaba alguna razón,True,False,False,False,False,False,False,False,False,False,False
supongo entonces felicito placer conocer alguien encantaba facultad derecho odiaba maldito examen abogado,False,False,False,False,False,False,False,False,False,False,False
mismas chicas acosaban muchas escuela secundaria ahora predicando chicas deben apoyar chicas olvidaste comentaste fotos instagram hiciste escuela secundaria lugar infeliz tanta gente olvides,False,False,False,False,False,False,False,False,False,False,False
sé malo si guardas rencor piensas tal vez gente cambie nunca perdonaré grupo chicas acosaron mejor amiga meses escuela secundaria,False,False,False,False,False,False,False,False,True,False,False
amigo amigos solíamos ser intimidados implacablemente escuela secundariapreparatoria ser lgbt dime sorprendí descubrí chicas intimidaban todas homosexuales,False,False,False,False,True,False,False,False,False,False,False
acosando tiktok chica seguidores olvidó video,False,False,False,False,False,False,False,False,False,False,False
niños estabilidad escuela semillero acosadores adoctrinamiento retórica antiamericana saludable institucionalización niños pequeños disfrazada educación,False,False,False,False,False,False,False,False,False,False,False
creo razón hombres gays yes queen yes mama james charles jeffree star molestan solo versión género invertido chicas intimidado escuela secundaria si exactamente iguales,False,False,False,False,False,False,False,False,False,False,False
suponía gay quiero decir razón sabía momento voz aguda delgado bajo siempre ganas hablar chicas chicos chicos generalmente hacían bullying querían hablar excepto autos,False,False,False,False,False,False,False,False,False,False,False
forma habló twitter si matón escuela secundaria,False,False,False,False,False,False,False,False,True,False,False
hoy vi wegmans chica intimidaba escuela secundaria encantador verla luciendo miserable,False,False,False,False,False,False,False,False,False,False,False
muchas razones primer lugar país economía independiente depende economías grandes además puede intimidar ciudadanos envíen hijos escuela trabajen puede intimidar gente gaste dinero mantenga economía marcha,False,False,False,False,False,False,False,False,True,False,False
real world bad blood vean temporada apestaba giro mitad serie apareció mala sangre aparentemente señorita kim acosaba chica escuela secundaria apenas aparecía programa si tiempo pantalla,False,False,False,False,False,False,False,False,False,False,False
chica acosaba secundaria realmente llama necesita duraznos isla animal crossing smh,False,False,False,False,False,False,False,False,False,False,False
informó hoy ultraliberal tb times cada niñas escuelas medias secundarias florida denunciaron haber sido violadas cada denunciaron haber sido acosadas informe continúa datos inquietantes engañemos resultado debe gran medida agenda liberal,False,False,False,False,False,False,False,False,False,True,False
matón secundaria burla chica impopular celosa internamente,False,False,False,False,False,False,False,False,True,False,False
tipo chicas intimidaban escuela secundaria jajaja,False,False,False,False,False,False,False,False,False,False,False
encuentra chica acosaba cibernéticamente secundaria coqueteaba actual prometido conmigo,False,False,False,False,False,False,False,False,False,False,False
matones malditos matones secundaria,False,False,False,False,False,False,False,False,False,False,False
recuerdo acosaban escuela secundaria nuevo preparatoria todavía recuerdo perras blancas hicieron solo espero todas probado karma ustedes perras merecen siempre chica tímida miedo dar paso frente hacer,False,False,False,False,False,True,False,False,False,False,False
adultos disculpan matones despreciables respetan principios fundamentales libertad humana escuela debería disculparse crear cultura opresiva tóxica intelectual socialmente campus,False,False,False,True,False,False,False,False,False,False,False
amber matona secundaria maldita matona secundaria,False,False,False,False,False,False,False,True,False,False,False
hicieron bullying echaron equipo ultimate escuela secundaria bajo chica nunca salí provincia nunca horas auto casa vista mala usando anteojos cuarto grado,False,False,False,False,False,False,False,False,False,False,False
acosaban días digo días chicas burlaban hacía tiraban hielo comida respondía madre daba paliza metía problemas escuela secundaria,False,False,False,False,False,False,False,False,True,False,False
imagínate entrar twitter tratar abusar alguien diciéndole acosaría escuela secundaria,False,False,True,False,False,False,False,False,True,False,False
acabo encontrar videos años hermanas hacían bullying redonda linda,False,False,False,False,False,False,False,False,False,False,False
dime pareces todas chicas sufren bullying película secundaria estadounidense,False,False,False,False,False,False,False,False,False,False,False
difícil creerlo mayoría veces chicas acosaban siquiera escuela secundaria escuela secundaria así todavía duele,False,False,False,False,False,False,False,False,False,False,False
novia hermano recuerda perras solía intimidar escuela secundaria,False,False,False,False,False,True,False,False,True,False,False
extraño cuántos casi idénticos escriben solo minúsculas parecer infantiles debajo fachada inmadura uwu amantes animeobsesión kpopetc amargados desagradables matones escuela mismo tiempo hacen víctimas,False,False,False,True,False,False,False,False,False,False,False
william barr matón escolar escuela privada nueva york expresión aquí muestra desprecio verdad congreso unidos échenlo resto,False,False,False,False,False,False,False,False,True,False,False
chica solía intimidarme llamarme gay escuela primaria terminó siendo lesbiana,False,False,False,False,False,False,False,False,True,False,False
hace meses chica hacía bullying escuela secundaria envió mensaje diciendo acosado escuela secundaria tan confundida verificarlo amigos escuela secundaria punto disculparme hizo ayas zvakaoma,False,False,False,False,False,False,False,False,False,False,False
boris johnson parece embriagado descubrimiento votantes discípulos matón escolar patio recreo adoran niñera autoritario comparten dudoso placer sádico encubierto,False,False,False,False,False,False,False,False,True,False,False
padres crían acosadores padres deberían criar hijos acosen alguien diferente sufrí acoso escuela secundaria escuela secundaria plantaba cara acosaban,False,False,False,False,False,True,False,False,False,False,False
realmente cierto chicas homofóbicas acosaban escuela secundaria solo crecen ser dos cosas enfermeras estafadoras vendedoras ambulantes,False,False,False,False,False,False,False,False,False,False,False
supuesto presidente demostrado vez racista negó rendir homenaje john lewis vergüenza puede esperar presidente racista matón primaria,False,False,False,False,False,False,False,False,True,False,False
chica metros altura escuela secundaria chico gay aspecto andrógino ponía acuerdo pregunto cuál dos cosas acosaban,False,False,False,False,False,False,False,False,False,False,False
chico solía intimidar escuela secundaria quiero encontrarlo desesperadamente disculparme ser pedazo mierda,False,False,False,False,False,False,False,True,True,False,False
todas chicas blancas acosaban secundaria ahora apologistas jeffree star,False,False,False,False,False,False,False,False,False,False,False
primer nombre hunter chica sufrí bullying ello toda escuela secundaria creo segundo año escuela secundaria finalmente acepté tener nombre único,False,False,False,False,False,False,False,False,False,False,False
acosaron solo cosa específica escuela secundaria niños distrito rico vez chica hablando si niño pequeño entendí siempre actuado incluso maduro edad,False,False,False,False,False,False,False,False,True,False,False
hecho ableg convertido terreno acosadores muestra patético ucpcaucus si ocurriera escuela suspenderían ríete ahora acto desesperación degradas demás bien quién atrayendo invertir petróleo ético,False,False,False,True,False,False,False,False,False,False,False
solía hacer chica escuela seguía diciendo cabello veía desagradable grasoso así invité casa intimidarla lloró casa jajaja,False,False,False,True,False,False,False,False,True,False,False
gym sabía dejó verlo jordan todavía respondido haber denunciado abuso sexual atletas cargo pesar personalidad matón juvenil secundaria tal vez debido ahora miembro mayor rango comité judicial,False,False,False,False,False,False,False,False,True,False,False
arriba matones sobrepagados fascistas cobardes mal pagados posible quedan pocos vieja escuela,False,False,False,False,False,False,False,False,False,False,False
tweetsofyekaaa mrleelhb quién hace payaso haces pasar alguien sabía edad demonios cómete pene desviación sigues viajando autobuses escolares perra,False,False,False,False,False,True,False,False,False,False,False
solo pienso gracioso cómo chicas intimidaban ser gorditas escuela secundariapreparatoria ahora parecen mismas chicas intimidaban tal vez deberías haberte ocupado propios asuntos,False,False,False,False,False,False,False,False,False,False,False
hombre dice sexo chica nadie cuestiona veracidad sino felicitan dan palmas mano mujer dice hombre sexo obligan callarse llaman puta pd chúpatelo jake,False,False,False,False,True,False,False,False,False,False,False
trata matones golpean alguien pequeño mismos matones escuela hermanas conocía alguien unía policía solo reventar cabezas rompió rodilla poder hacerlo nunca convirtió policía,False,False,True,False,False,False,False,False,False,False,False
hola luca acosaban escuela ser inteligente diferente mayoría acosadores llegaron lejos vida débiles estúpidos incapaces infelices alguna manera recuerda recuerda padre ama cuida,True,False,False,False,False,False,False,False,False,False,False
simplemente increíble todas chicas acosaban escuela secundaria mensajes directos preguntándome esquemas piramidales cuerpos playa ganar dinero redes sociales,False,False,False,False,False,False,False,False,False,False,False
parece malos escuela secundaria nunca encontrado tan atractivo manera,False,False,False,False,False,False,False,False,False,False,False
niño solía intimidarme escuela secundaria comentó foto publiqué preguntando quién podría conseguirme peinado boda dijo dios,False,False,False,False,False,False,False,False,True,False,False
accidentalmente drogas llamas hermosa chica bumble luego das cuenta realidad horrible persona acosó escuela secundaria ayúdame,False,False,False,False,False,False,False,False,False,False,False
chicas pensé amigas escuela secundaria intimidaron severamente básicamente dijeron tomara personas apariencia,False,False,False,False,False,False,False,False,True,False,False
tratando escribir apellido accidentalmente puse fat ho fatho lugar fargo di cuenta acosadores escuela secundaria perdieron oportunidad increíble,False,False,True,False,False,False,False,False,False,False,False
chicas secundaria todavía piensan afectan acosaste años aseguro vienes mente luché asegurarme tener tipo toxicidad vida mejores amigos mejor familia lugar pensamientos,False,False,False,False,False,False,False,False,False,False,False
encanta desplazarme foto instagram todas chicas acosaban escuela secundaria sentadas milímetro distancia forty thieves,False,False,False,False,False,False,False,False,False,False,False
siento si mucha confianza personas prácticamente viva imagen acosadores secundaria lidiar,False,False,False,False,False,False,False,False,False,False,False
solo personalidad mentiras fías palabra putin propias agencias inteligencia envías mejores deseos acusado tráfico sexual menores llamas racistas gente buena llamas personas nombres hablas mal si matón escuela,False,False,False,False,False,False,False,False,True,False,False
alguna razón desperté navegando feed venmo noté chicas escuela secundaria amigo hacían bullying burlarse novia basándose instagram comentarios venmo jajaja malditos transfóbicos,False,False,False,False,False,False,False,False,True,False,False
ven conmigo barista acaban contratar chica hizo bullying secundaria preparatoria compañero trabajo favorito vacaciones,False,False,True,False,False,False,False,False,False,False,False
datos acosaban escuela secundaria ser llorón pollo menos noches semana título universitario ningún deseo trabajar campo luchado asma toda vida gritaré niña si araña acerca sigilosamente,False,False,False,False,False,False,False,False,False,False,False
conductor autobús escolar permitía acosadores niño intentó iniciar pelea autobús conductor detuvo echó caminar minutos llegar casa resolvió problema muchas cosas antaño abuso infantil ahora,False,False,False,False,False,False,False,False,False,False,False
chica hizo bullying salí armario negó dijo haría homofóbica amo todas personas siempre amable trajo campaña tipo amable escuela secundaria creo todavía rabia ser honesta,False,False,False,False,False,False,False,False,False,False,False
carajo canadadragrace demonios tan malos jueces último episodio hablando fantasías matones secundaria queen,False,False,False,False,False,False,False,True,False,False,False
siempre feliz escuela miserable casa interactúo ignoro comentarios negativos amigos amigos usaron obtener dinero luego cambié escuela personas mayores intimidaban ningún motivo,False,False,False,False,False,False,False,False,False,False,False
amable suave cero tolerancia acosadores escuela peleaba siempre buena causa vez años werner sacó noche dado patines regalo cumpleaños ansiosa probarlos,False,False,False,False,False,False,False,False,False,False,False
dejé embarazada chica secundaria así dije padres acosando así mudamos identificable secundaria barackobama,False,False,False,False,False,False,False,False,False,False,False
vale basta chica burlaban descanso acosaban primer grado segundo año secundaria después conseguí amigos increíbles jodían cualquiera vuelve publicaciones puedo ser sarcástica suficientemente metida cabeza,False,False,False,False,False,False,False,False,True,False,False
si alguna vez ven ayúdenme mal jajajaja nunca pondría atuendo chica blanca buenas notas acosaba niños raros escuela secundaria preparatoria dios,False,False,False,False,False,False,False,False,False,False,False
preocupes escuelas respaldan estrictas hora culpar suspender acosadores acceso vestuarios niñas primer día identificará hombre orgullosa debe mamá,False,False,False,False,False,False,False,False,False,False,False
dejé acosaran escuela secundaria chicas seguían cuentas common white girl dory retuiteaban chistes cansados,False,False,False,False,False,False,False,False,True,False,False
crítica condescendiente arrogante gente dio sushant extraña tomado pelo vuelve escuela obtén educación nuevo vergüenza,False,False,False,False,False,False,False,False,False,False,False
todas perras intimidaron secundaria quedar embarazada secundaria justo después vieran venir chicas,False,False,False,False,False,True,False,False,True,False,False
hola luca haz padre busque profesor karate boxeo judo pronto acosadores dejarán acosarte hija sufrió acoso escuela hizo dije así recibió lecciones acoso detuvo cuanto respondió puede gente quiera oír funciona,False,False,False,False,False,True,False,False,True,False,False
veces creo superé hecho ser niña acosada escuela secundaria preparatoria luego siento junto compañeros clase trabajo ignoran hacen sentir mal pequeña nuevo,False,False,False,False,False,False,False,False,False,False,False
tragedia rebecca black ve obligada abandonar escuela debido acoso escolar,False,False,False,False,False,True,False,False,False,False,False
uniforme chicas hacían bullying secundaria,False,False,False,False,False,False,False,False,False,False,False
harto ver mismas chicas acosaban secundaria fyp,False,False,False,False,False,False,False,False,False,False,False
